Year,LocationName,DataSource,Category,Measure,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,Geolocation,LocationID,CategoryID,MeasureId,DataValueTypeID,Short_Question_Text
2021,73560,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,12.9,,,11.2,14.8,829,POINT (-99.456518 34.46057355),73560,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73560,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,39.7,,,32.5,47.3,829,POINT (-99.456518 34.46057355),73560,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73562,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,12.8,,,11,14.8,772,POINT (-98.41303417 34.18343831),73562,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73562,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,41.9,,,33,50.3,772,POINT (-98.41303417 34.18343831),73562,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73564,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,15.2,,,12.9,17.6,551,POINT (-98.98818427 34.84192815),73564,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73564,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,40.5,,,32.5,48.9,551,POINT (-98.98818427 34.84192815),73564,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73565,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,16.9,,,14.6,19.4,1092,POINT (-97.8786743 34.02494171),73565,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73565,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,42.7,,,34.4,51.3,1092,POINT (-97.8786743 34.02494171),73565,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73566,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,14,,,12,16.3,1674,POINT (-98.94465656 34.62435303),73566,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73566,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,40,,,32.2,48.3,1674,POINT (-98.94465656 34.62435303),73566,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73567,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,11,,,9.4,12.6,860,POINT (-98.15515406 34.74323241),73567,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73567,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,41.9,,,36,48.1,860,POINT (-98.15515406 34.74323241),73567,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73568,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,14.4,,,12.4,16.6,1182,POINT (-98.2120117 34.24898464),73568,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73568,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,41.2,,,32.5,49.5,1182,POINT (-98.2120117 34.24898464),73568,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73569,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,17,,,14.5,19.5,537,POINT (-97.71911925 33.98637541),73569,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73569,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,43.4,,,35.1,52.3,537,POINT (-97.71911925 33.98637541),73569,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73570,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,14.2,,,12.1,16.2,1128,POINT (-99.0845605 34.53395287),73570,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73570,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,40.6,,,32.4,48.5,1128,POINT (-99.0845605 34.53395287),73570,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73571,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,16.7,,,14.6,18.9,87,POINT (-99.93067125 34.94323161),73571,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73571,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,39.8,,,34.1,45.8,87,POINT (-99.93067125 34.94323161),73571,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73572,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,13.3,,,11.4,15.3,3699,POINT (-98.34468968 34.36052737),73572,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73572,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,41.7,,,32.9,50.2,3699,POINT (-98.34468968 34.36052737),73572,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73573,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,14.3,,,12.3,16.5,2551,POINT (-97.94316515 34.16883),73573,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73573,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,41.4,,,33.2,50.1,2551,POINT (-97.94316515 34.16883),73573,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73601,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,15.1,,,13.1,17.2,10299,POINT (-98.96585605 35.48712338),73601,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73601,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,45.9,,,39,52.9,10299,POINT (-98.96585605 35.48712338),73601,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73620,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,12.9,,,11.1,14.9,1194,POINT (-99.01511362 35.61359929),73620,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73620,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,44.5,,,37.2,51.9,1194,POINT (-99.01511362 35.61359929),73620,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73622,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,13.4,,,11.5,15.5,266,POINT (-98.99578619 35.38945093),73622,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73622,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,40,,,31.9,48.5,266,POINT (-98.99578619 35.38945093),73622,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73624,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,10.3,,,8.7,12,2142,POINT (-99.17915637 35.34110267),73624,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73624,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,41,,,32.8,49.3,2142,POINT (-99.17915637 35.34110267),73624,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73625,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,16,,,13.7,18.4,554,POINT (-99.19053316 35.67701467),73625,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73625,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,45.1,,,37.6,52.5,554,POINT (-99.19053316 35.67701467),73625,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73626,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,12.8,,,11.1,14.5,1136,POINT (-99.27904028 35.42136084),73626,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73626,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,41.1,,,34.1,48.3,1136,POINT (-99.27904028 35.42136084),73626,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73627,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,11.2,,,9.6,13,628,POINT (-99.45346263 35.20291069),73627,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73627,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,41.7,,,34.2,49.9,628,POINT (-99.45346263 35.20291069),73627,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73628,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,12.8,,,10.7,14.6,1583,POINT (-99.722377 35.57902325),73628,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73628,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,39.6,,,30.7,48.1,1583,POINT (-99.722377 35.57902325),73628,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73632,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,11.5,,,9.7,13.4,3433,POINT (-98.92740122 35.27185751),73632,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73632,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,37.8,,,30.1,46,3433,POINT (-98.92740122 35.27185751),73632,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73638,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,14.6,,,12.2,17,142,POINT (-99.78448863 35.84040422),73638,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73638,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,39.8,,,30.9,47.9,142,POINT (-99.78448863 35.84040422),73638,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73639,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,15.6,,,13.3,18.1,602,POINT (-98.986701 35.76166648),73639,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73639,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,46.3,,,38.9,53.6,602,POINT (-98.986701 35.76166648),73639,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73641,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,12.2,,,10.3,14.1,762,POINT (-99.17217875 35.27332627),73641,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73641,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,39.1,,,31.1,47.1,762,POINT (-99.17217875 35.27332627),73641,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73642,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,14.6,,,12.1,16.9,187,POINT (-99.91096478 35.8210989),73642,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73642,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,38.4,,,29.8,46.5,187,POINT (-99.91096478 35.8210989),73642,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73644,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,11.4,,,9.9,13.1,14147,POINT (-99.43894123 35.41852209),73644,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73644,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,42.6,,,35.4,50.5,14147,POINT (-99.43894123 35.41852209),73644,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73645,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,15.5,,,13.4,17.8,1538,POINT (-99.92778825 35.22613829),73645,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73645,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,45.3,,,37.7,53.6,1538,POINT (-99.92778825 35.22613829),73645,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73646,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,14,,,12.4,15.6,384,POINT (-98.61414296 35.82976196),73646,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73646,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,40.4,,,34.3,46.6,384,POINT (-98.61414296 35.82976196),73646,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73647,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,13.9,,,12.2,15.8,519,POINT (-99.15909519 35.42780288),73647,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73647,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,42.2,,,35.8,48.8,519,POINT (-99.15909519 35.42780288),73647,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73650,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,12.2,,,10.6,13.9,1020,POINT (-99.40729415 35.6418467),73650,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73650,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,41.1,,,33.6,47.9,1020,POINT (-99.40729415 35.6418467),73650,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73651,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,15.6,,,13.3,18,4268,POINT (-99.07316562 35.01467504),73651,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73651,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,43.1,,,34.8,51.9,4268,POINT (-99.07316562 35.01467504),73651,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73654,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,12.9,,,11.4,14.4,866,POINT (-99.37032421 35.85938604),73654,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73654,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,37.7,,,31.8,44.3,866,POINT (-99.37032421 35.85938604),73654,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73655,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,15,,,12.7,17.5,864,POINT (-99.2596508 34.9801016),73655,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73655,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,40.2,,,31.5,48.8,864,POINT (-99.2596508 34.9801016),73655,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73658,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,15.8,,,13.5,18.4,260,POINT (-98.73347208 35.94782438),73658,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73658,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,40,,,32,49.2,260,POINT (-98.73347208 35.94782438),73658,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73659,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,13.4,,,11.2,15.7,160,POINT (-98.9116775 35.87789759),73659,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73659,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,36.9,,,29,45.5,160,POINT (-98.9116775 35.87789759),73659,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73660,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,12.9,,,10.8,15,430,POINT (-99.91542054 35.62476358),73660,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73660,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,39.9,,,31.4,48.1,430,POINT (-99.91542054 35.62476358),73660,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73661,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,12.8,,,11.1,15.1,420,POINT (-99.01614086 35.16076826),73661,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73661,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,39,,,31.2,47.2,420,POINT (-99.01614086 35.16076826),73661,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73662,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,10.3,,,8.9,11.8,6093,POINT (-99.67525335 35.29863115),73662,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73662,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,42.2,,,34.8,50.1,6093,POINT (-99.67525335 35.29863115),73662,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73663,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,14.5,,,12.4,16.6,1332,POINT (-98.90284072 36.10750489),73663,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73663,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,39.4,,,31.7,48,1332,POINT (-98.90284072 36.10750489),73663,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73664,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,12,,,10.2,14,1184,POINT (-99.24865631 35.18594008),73664,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73664,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,39.4,,,31.5,47.5,1184,POINT (-99.24865631 35.18594008),73664,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73666,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,13.9,,,11.7,16.2,180,POINT (-99.91469321 35.47429364),73666,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73666,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,40.4,,,31.1,48.6,180,POINT (-99.91469321 35.47429364),73666,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73667,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,12.7,,,10.9,14.6,517,POINT (-99.02415139 36.00237964),73667,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73667,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,36.5,,,28.9,45.2,517,POINT (-99.02415139 36.00237964),73667,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73669,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,13.9,,,11.9,16.2,1675,POINT (-98.74043653 35.72895313),73669,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73669,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,45.1,,,38,52.7,1675,POINT (-98.74043653 35.72895313),73669,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73673,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,14.2,,,12.3,16.3,319,POINT (-99.56727068 35.05296763),73673,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73673,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,37.4,,,30.3,45.2,319,POINT (-99.56727068 35.05296763),73673,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73701,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,12,,,10.5,13.7,24808,POINT (-97.78617148 36.42778726),73701,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73701,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,46.1,,,40.1,52.5,24808,POINT (-97.78617148 36.42778726),73701,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73703,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,10.5,,,9,12.1,27951,POINT (-97.96007325 36.41246549),73703,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73703,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,40.5,,,34.7,46.7,27951,POINT (-97.96007325 36.41246549),73703,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73705,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,1.3,,,1,1.7,267,POINT (-97.90262925 36.33823692),73705,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73705,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,28.6,,,22.5,35.3,267,POINT (-97.90262925 36.33823692),73705,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73716,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,13.3,,,11.7,15,510,POINT (-98.42574475 36.49925824),73716,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73716,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,38.5,,,32.1,45.6,510,POINT (-98.42574475 36.49925824),73716,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73717,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,9.3,,,8,10.8,6846,POINT (-98.77292033 36.84325917),73717,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73717,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,37,,,29.6,44.9,6846,POINT (-98.77292033 36.84325917),73717,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73718,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,12,,,10.3,14,501,POINT (-98.17032529 36.22231336),73718,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73718,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,42.6,,,35.1,50.6,501,POINT (-98.17032529 36.22231336),73718,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73719,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,12.7,,,10.6,15,83,POINT (-98.28843986 36.95678063),73719,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73719,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,35.4,,,27.8,43.7,83,POINT (-98.28843986 36.95678063),73719,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73720,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,13.2,,,11.2,15.4,265,POINT (-97.81821125 36.20523173),73720,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73720,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,43.3,,,37.1,49.9,265,POINT (-97.81821125 36.20523173),73720,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73722,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,11.8,,,10,13.9,427,POINT (-98.44627406 36.92288684),73722,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73722,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,35.8,,,27.9,44.2,427,POINT (-98.44627406 36.92288684),73722,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73724,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,13.2,,,11.5,14.9,1190,POINT (-98.66738052 36.04882299),73724,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73724,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,40.6,,,33.7,47.7,1190,POINT (-98.66738052 36.04882299),73724,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73726,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,13.2,,,11.4,15.2,472,POINT (-98.49724313 36.58014073),73726,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73726,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,37.5,,,30.6,45,472,POINT (-98.49724313 36.58014073),73726,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73727,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,10.9,,,9.4,12.8,267,POINT (-98.03713356 36.50566434),73727,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73727,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,41.9,,,35.8,48.2,267,POINT (-98.03713356 36.50566434),73727,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73728,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,11.5,,,9.7,13.4,1861,POINT (-98.37799019 36.74217796),73728,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73728,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,35.5,,,28,43.5,1861,POINT (-98.37799019 36.74217796),73728,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73729,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,12.2,,,10.4,14.1,578,POINT (-98.477404 36.4271909),73729,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73729,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,41.9,,,34.1,50.1,578,POINT (-98.477404 36.4271909),73729,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73730,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,11.7,,,10,13.6,734,POINT (-97.550419 36.33182249),73730,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73730,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,42.8,,,36.6,49.2,734,POINT (-97.550419 36.33182249),73730,HLTHOUT,OBESITY,CrdPrv,Obesity
